PC1,PC2,PC3,PC4,PC5,PC6
-0.47435894078843843,2.5325639767241013,0.35583915332030036,-0.9113452761035354,-0.19094960363947486,-1.5649820244963795
-0.6674730626137771,-1.3197511454774646,-0.4683867112626516,0.40181170626977064,-0.09092912653983885,-0.038180031322646225
-0.7735131875591019,0.26494277867856375,0.4103598329282545,-0.5203888107456256,-0.91807887294856,0.5648568412401883
1.2429304075948975,0.8030254618827757,2.5153786969821375,3.3431699073692656,0.45738044202339356,-0.20911119245552856
1.684175595249171,-0.6891913455272546,0.18985404263067854,0.19144758230484757,-0.6304305828855163,0.4733277094464888
-0.8563317334420147,1.1734002727705999,0.45857824107628614,-0.8898370905912911,-1.5917262296248103,0.0892093455159126
0.22375207019847881,-0.6152258298795987,-0.5076653861903225,0.13746047892699326,-1.5784078716264942,0.07009762705419431
-0.5971972241866288,0.04981066705985213,-0.45548194829628885,-0.35714026806715776,-1.0989676526908692,0.6280465324797052
-1.3597963864815639,-0.7224551496874894,0.8813869901635216,0.09320637612472134,1.2005332879739632,-0.005571922900592518
-0.5213569915298849,-0.8690473617008904,-0.9726612732294032,0.21068369976493806,-0.5224019202209026,0.657570253933159
-0.7882227356352488,2.6296450094400616,0.15224533577767552,-1.0501953662122434,0.9099106747897002,0.6064652233826845
0.1635818263835137,0.328458519986824,-1.3720388787693139,0.3604840102378897,0.07588029384450999,-1.840368527297484
1.1529649514371854,0.26189759111394517,-1.6898734539515727,0.5539268793983291,-0.16752256370546253,-0.6589591321523989
-0.6232713632991567,-0.04933005602653642,-0.8047885005521602,0.4812282696668289,1.5461062958257477,-1.9149469718664844
-0.4895990502939298,-0.6455358259753803,-0.20987413670848618,0.11646046137768527,-1.0284701352004266,-0.04968740608253985
-0.8601203571940061,-0.8281810764649455,-0.49625390865429525,0.062294878466789265,0.3212756831525782,0.8866389022133252
1.0051769143497675,0.46549183269873373,-2.486063173717119,0.24711522968987842,0.431143453000756,0.4038495104438372
-0.7490564401290324,0.11242285937925,0.10495203581879228,-0.6219923236761303,-0.8480030217437984,-0.03016089936854102
-1.1853901113796832,1.000114103355222,1.0177011891122716,-0.8205987896148946,-1.3003480933468543,-0.6028462810520259
-0.37015318661035007,-0.7006916881201074,-1.1205655722305121,0.03461712846625729,-0.6020385461092759,0.805061810152659
-0.5631595814251663,-0.21180791789639997,0.12318554653625778,-0.16239938515741953,-0.8530148541091149,0.02665850427657247
0.2538165463827086,0.33636614071188786,-1.5553466350246927,0.44904190224351015,-0.07603628935770097,-1.6147176873825997
-0.40968574808316754,0.26740467106716137,-0.13335853453878668,-0.4681206235494092,-1.1994233739494562,1.0988598374148786
-1.1093336451473739,0.1090707396419482,0.7901643388080642,-0.2921118150865858,-0.0019636296844045237,0.33602143191529354
0.013400875785909244,0.9188591098352629,-1.1291870694623738,0.09045788736868338,0.14975467782995722,-0.8900842191634273
1.501329683105411,-0.1297204246902885,1.0937820197874166,-0.6891202389473079,-0.1094532303870451,-0.25515263551120726
1.5372465090466843,-0.3336977891514982,0.6390925788252233,-0.20800571737210785,-0.5134053067112496,0.035901329970049044
0.027911664666733317,-0.22000719766147278,-0.03466795979258011,-0.14872801378082992,-1.1486673544856603,0.9519994045908611
-0.9334025708849671,-1.1366656856077197,-0.42030458535338844,0.2089595670389142,0.797979840514797,1.0111603240630593
-0.025401638320375283,0.80951241459714,-1.132623946090471,-0.06661164758238453,0.45633647876410655,-0.6946315294124554
-0.5894549549310975,-1.281385646136446,-0.3348215073500128,0.38548597361759873,0.0683994057626079,-0.12197349121472532
-1.2473380812275774,-0.7580791541540194,0.4935502368570342,-0.24916860857437167,1.4998297641943774,0.5879002519376454
-1.2989915464958937,-0.7328442878406874,0.9337001266512872,-0.026599765009160174,0.43707655796668976,-1.1612288024160375
-0.6415312910557769,-0.5731513035966952,-0.5171315441873753,0.014396267654672739,-0.8415505294050241,0.16401701685289666
-0.3372831543388787,-0.350469937439161,-0.12909462345931882,0.06389490437633936,-0.36222229724491173,0.9514685888309591
1.4128146841919489,-0.7959301054384812,0.4879508534779513,-6.527162679959418e-05,-0.2016901724064212,-0.22075642801889533
0.07754120651895174,3.7896128163471894,1.3776093921935726,2.842709591718571,0.8562325385825036,0.7057156996477019
-0.7258066399676076,-0.7968371577501082,-0.11149311669613625,0.13257834969159293,-0.7435086099398175,-0.7968995994207426
-0.5815389570911949,-0.15856270009922238,-0.4301152212036944,-0.12418098696944754,-0.9630342454455305,0.5002743221042097
0.7593136460440277,1.123064456954645,-1.2551909555347764,-0.8440580441464028,1.4366635998588086,1.1522731600166676
0.1579569329799013,-0.11788558756341969,-2.0324006145502302,0.09735798232926454,1.3237167594199477,-0.6619191595156433
-1.5573255278680562,-1.1804214492109728,0.35125145354371295,0.19780083992875433,2.2402158509512224,0.9825624730989425
-0.03562507806823895,-0.33551794250901734,-0.3352548779302445,0.15337954959150873,-1.6821318073934466,-0.04909672498002972
-1.2252543702289653,-0.3404723257465668,1.1161577035241554,-0.28551845411311055,0.9754759164602519,0.23686527177696415
0.6146471426836333,0.6149266746817731,-0.3149123023587242,-0.6403208328967205,0.09996924506965192,2.1490912539632347
-0.8076539349681872,-0.4844933006313879,0.30631296574772404,-0.3548597697536516,-0.23235024236751373,0.15047558091105806
1.024932810757982,0.6253845418774955,2.011292311121692,-0.0906374378365516,-1.3351324659580732,-0.5865734357760726
0.032911541497058154,-0.6210852352431547,-0.5638614645592842,0.2708072788702482,-1.60134527776434,0.015079328493273574
-0.2958843992889169,-0.5895883900108373,-0.39286162704197397,-0.06940743149969118,-0.9844193283055278,0.15513019705634148
2.009355641938668,-1.1186938860419535,0.3935791454472488,-1.7706899795962054,2.0457216436128642,-0.1342515047060317
-1.2310148688652633,-0.8365826675857609,0.3908137323800237,0.06062566686343273,1.182308349179447,0.7241143845136074
1.0641439495378389,-0.2984877156491169,1.2079985064538061,0.054324742514722794,-0.5524022951745831,-0.5649806860352657
-0.9709332505658711,-0.6696225805249439,0.22443543312123884,0.09249193618500305,-0.15855809838255877,-0.28640929074527677
0.45906683001274623,0.8578956251159289,-1.4628340941264266,4.252226051381973,1.4088293655772082,0.19197041108968246
0.8214203282780147,-0.3434893982840887,1.2948664097638494,0.13749138767354238,-0.545189795174037,-1.028534784016572
-0.9250369171114565,0.5281743898444201,0.4361191871688102,-0.47765083451122375,-1.0780007847850823,-0.07887498729214715
-0.6317632040283853,0.35423288443802187,-0.013787057997062535,-0.4567265593078977,-1.3492149667179925,0.3357180354988521
-1.3306354393542368,-2.3562883573326308,0.3219626294654846,0.8406614074595531,2.0441196590390462,-1.2107283982230466
1.8105908946748197,-1.1918323898607484,-0.1262259798601861,0.4076720583495916,-0.4450334143686104,0.656828689863659
-1.1504010832369238,1.383060320145438,0.9992467641526567,-0.9733757304028916,-1.4964185107005767,-0.3207082861710579
-0.19823331968107424,0.3690006408506991,-1.160088393565762,0.41526616841964314,0.24480060061842487,-1.7137055437461555
1.1174838818953172,1.4063132504652822,-1.1952820469039187,-0.564777693588763,0.759074571847162,2.1281746164502073
-0.5717087554801731,2.5269896679931882,0.48165605678471857,-0.9430989083014054,-0.0159809678916686,-1.705187076553161
1.3218509079955216,0.3322613121890318,-1.0955834123157644,-0.5989487905736705,0.2651879195180675,3.6225124918132225
-0.7533909187439457,-0.35704793347979197,-0.2501119857732058,-0.08081656147023135,-0.902433581552149,-0.05679545700451364
1.4562941302289172,-0.11841384249815187,0.9194214658407797,-0.06845363337932604,-0.7937138617222967,0.05364385937489621
1.1352158194954083,-0.6564197016118924,1.1525490082291143,-0.26073704500612066,0.19260181852389677,-0.6547696059301069
1.5309507343929176,-0.3700691436179978,0.4859372471129513,-0.051827322012465336,-0.6607287263915895,0.12921338863205847
0.2826902494810238,0.4737699357029723,-1.816180052612229,0.23700990584404946,0.3967708543764988,-0.4292826182302716
1.844611288991928,-1.0514568337917154,-0.29949299489886977,0.2709138997593567,-0.4249015578550415,0.7274241615197248
